632,743,177.503434,165,370,370,60
632,743,177.960918,172,370,370,60
632,743,176.706585,169,370,370,60
631,730,174.412033,168,370,370,60
630,716,174.353223,158,370,370,60
627,689,175.774839,158,370,370,60
626,671,174.285446,151,370,370,60
623,643,168.995910,145,370,370,60
621,625,175.240601,147,370,370,60
619,597,168.523129,141,370,370,60
618,577,170.680068,127,370,370,60
616,559,172.528009,137,370,370,60
614,531,165.785208,121,370,370,60
613,511,166.433143,120,370,370,60
613,493,166.200212,118,370,370,60
612,466,175.293478,131,363,370,60
612,455,-177.345904,175,342,310,60
615,436,-174.368475,235,341,269,60
617,428,-174.635553,180,314,306,60
623,411,-172.946510,206,307,285,60
628,396,-163.746499,271,293,251,60
633,380,-170.610279,233,269,265,60
641,357,-173.234797,252,255,254,60
647,341,-172.898324,237,228,259,60
655,319,-163.702930,243,220,224,60
660,305,-160.707879,213,203,207,60
668,285,-168.545837,224,179,237,60
673,272,-159.114622,175,170,189,60
681,254,-165.115766,165,154,189,60
685,243,-162.632281,151,141,185,60
689,233,-169.419806,142,121,195,60
696,217,-159.142515,118,118,162,60
700,207,-162.112865,106,98,166,60
707,193,-158.018706,100,85,149,60
711,185,-169.294120,86,78,155,60
714,179,-164.898709,80,68,120,60
720,174,-152.800219,68,68,135,60
723,171,-145.165203,63,72,121,60
727,169,-136.406280,62,85,109,60
733,168,-122.137458,65,105,102,60
735,168,-107.301639,83,97,103,60
739,169,-83.510689,110,88,118,60
740,170,-68.067506,96,94,370,60
742,172,-44.046047,92,116,370,60
743,174,-29.699039,99,168,370,60
747,179,-19.557276,109,370,370,60
751,185,-12.865436,116,370,370,60
754,192,-10.322773,114,370,370,60
756,197,-5.472072,125,370,370,60
759,210,-3.166803,127,370,370,60
761,218,-1.305760,130,370,370,60
763,236,-0.728853,130,370,369,60
765,253,-0.460361,128,370,370,60
767,272,-0.354581,370,370,370,60
768,290,-0.230820,370,370,370,60
771,319,-0.178712,370,370,370,60
773,348,-0.231795,370,370,370,60
775,366,-0.210986,370,370,370,60
776,386,-0.096132,370,370,370,60
777,414,-0.077314,370,370,370,60
777,433,-0.000085,370,370,370,60
778,461,0.040236,370,370,370,60
777,480,-0.002312,155,369,370,60
777,509,0.018079,121,345,370,60
776,527,0.061530,111,326,370,60
