632,799,-140.435262,173,370,370,60
632,798,179.306519,166,370,370,60
632,784,-146.602587,113,194,370,60
632,762,-179.039508,185,370,370,60
632,745,-173.874752,185,370,370,60
633,730,-178.108089,193,370,370,60
635,727,-172.877050,217,370,370,60
637,726,-157.110608,282,370,370,60
638,727,-142.150244,370,370,370,60
640,728,-113.729775,370,370,370,60
640,729,-89.780147,370,370,209,60
642,731,-57.275447,370,251,131,60
643,733,-28.711917,370,152,120,60
643,735,-17.610861,276,120,123,60
647,740,-14.983095,210,109,121,60
655,751,-14.363558,193,101,113,60
660,758,-13.701911,166,89,102,60
667,769,-14.280540,148,82,94,60
672,776,-13.314372,131,71,80,60
679,786,-14.881541,125,64,72,60
684,792,-18.729769,120,56,59,60
689,798,-19.062049,109,50,54,60
695,803,-29.115317,124,48,47,60
697,804,-42.652406,293,57,47,60
698,804,-63.516771,370,120,59,60
699,802,-97.048882,370,370,87,60
700,801,-120.663718,370,370,329,60
700,799,-145.188234,370,370,370,60
701,797,-160.234921,370,370,370,60
705,790,-161.595889,370,370,370,60
710,786,-151.474433,370,370,370,60
713,784,-143.130512,370,370,370,60
717,782,-131.723586,370,370,370,60
720,781,-124.550405,370,370,370,60
726,780,-111.229693,370,370,264,60
732,779,-96.848854,370,370,185,60
736,780,-87.288746,370,370,125,60
740,780,-77.203006,370,370,103,60
746,782,-62.753586,370,211,87,60
750,784,-53.527993,370,137,76,60
755,786,-50.795230,370,108,71,60
762,789,-50.685806,370,104,66,60
772,794,-52.006862,370,102,63,60
780,797,-51.447832,370,93,59,60
785,799,-58.049127,370,109,61,60
789,799,-82.664840,370,238,76,60
790,798,-102.482399,370,370,109,60
791,796,-131.060436,370,370,370,60
791,795,-144.629184,370,370,370,60
795,791,-146.529260,370,370,370,60
800,785,-148.980216,370,370,370,60
806,782,-138.748013,370,370,370,60
809,780,-129.310670,370,370,370,60
813,779,-117.167676,370,370,368,60
819,778,-104.378645,370,370,243,60
823,778,-93.767341,370,370,151,60
826,779,-81.316346,370,370,113,60
832,780,-68.114818,370,283,96,60
835,782,-58.440386,370,148,79,60
842,785,-50.433747,370,112,72,60
851,790,-49.590681,370,103,66,60
858,793,-51.036317,370,100,65,60
865,796,-51.394392,370,95,59,60
873,799,-58.460344,370,96,58,60
874,798,-76.719907,370,278,80,60
874,797,-104.152204,370,370,120,60
873,796,-123.176127,370,370,370,60
872,796,-137.370042,370,370,370,60
877,792,-144.144713,370,370,370,60
883,788,-141.227465,370,370,370,60
886,786,-130.984487,364,370,370,60
892,784,-116.345272,370,370,370,60
897,783,-105.442374,370,370,203,60
900,783,-93.576108,370,365,142,60
906,784,-78.037383,370,363,110,60
911,785,-64.087647,370,180,82,60
914,787,-55.849563,361,126,72,60
923,791,-52.595951,353,110,68,60
929,794,-52.963108,344,103,62,60
940,799,-53.889629,337,99,59,60
945,800,-61.294277,334,120,62,60
947,799,-85.271406,370,279,78,60
947,799,-105.511253,370,328,162,60
947,798,-122.013713,370,370,330,60
947,796,-139.302244,362,370,326,60
951,793,-141.529047,369,370,326,60
958,788,-140.489760,365,370,321,60
962,786,-128.253552,369,370,310,60
966,785,-118.522218,370,346,313,60
972,784,-103.746519,370,315,237,60
977,783,-97.162679,370,295,168,60
983,784,-79.743761,362,285,111,60
987,785,-70.646746,309,244,89,60
993,788,-53.090683,286,141,75,60
997,790,-46.017420,276,99,65,60
1003,793,-44.384594,269,83,59,60
1012,799,-45.842331,264,79,56,60
1019,802,-48.030193,252,77,52,60
1026,805,-61.435669,251,111,56,60
1028,804,-80.139118,285,241,78,60
1029,803,-112.050016,370,241,137,60
1029,801,-133.247255,370,326,243,60
1030,800,-146.441579,370,370,257,60
1034,795,-156.900907,370,370,265,60
1040,787,-156.106915,370,370,258,60
1044,783,-152.932362,364,370,248,60
1047,781,-142.426147,355,370,230,60
1052,778,-135.346822,370,333,224,60
1055,777,-124.226021,370,286,219,60
1059,776,-117.098112,370,235,219,60
1065,775,-104.972464,370,215,224,60
1068,775,-94.884973,357,202,188,60
1072,775,-88.233736,265,192,135,60
1076,776,-75.157805,219,195,104,60
1082,778,-62.361570,199,198,89,60
1086,780,-53.997230,189,148,80,60
1092,783,-49.091717,179,109,72,60
1101,788,-48.482425,173,101,68,60
1108,791,-48.122175,164,94,63,60
1119,797,-49.544761,157,90,59,60
1124,799,-57.614088,148,107,61,60
1128,799,-82.573796,158,144,76,60
1129,797,-104.755957,210,137,121,60
1130,796,-124.483731,370,167,141,60
1131,794,-142.712390,370,206,142,60
1136,790,-146.176574,370,253,144,60
1144,781,-150.584764,370,265,141,60
1150,776,-152.487521,370,245,134,60
1155,770,-153.003953,370,231,127,60
1161,765,-151.405508,370,238,124,60
1170,756,-152.753421,370,243,118,60
1175,750,-153.501434,370,231,113,60
1184,741,-149.799942,370,172,97,60
1190,736,-147.827621,370,187,96,60
1199,727,-151.034096,370,154,85,60
1205,722,-151.677362,370,158,80,60
1210,717,-150.586595,370,141,72,60
1217,708,-154.541101,370,128,68,60
1222,703,-155.429096,370,142,63,60
1231,693,-152.453560,370,105,54,60
1235,687,-153.790335,370,103,48,60
1241,681,-158.926316,370,114,47,60
1246,673,-162.337675,370,103,41,60
1246,671,-170.402010,347,175,48,60
1246,671,-173.709253,337,208,51,60
1244,670,171.240612,370,318,370,60
1243,669,168.241694,370,370,89,60
1240,662,166.397835,370,370,114,60
1235,653,169.013576,370,370,114,60
1234,649,167.724552,357,370,106,60
1232,644,172.334783,333,370,109,60
1229,638,171.677687,327,370,116,60
1225,628,172.172027,310,370,118,60
1222,621,172.155439,296,370,125,60
1219,614,170.653505,295,370,137,60
1214,603,168.748286,286,370,144,60
1211,596,171.030012,269,370,145,60
1205,585,170.372979,262,370,154,60
1200,575,170.672863,240,370,166,60
1197,567,170.530917,233,370,176,60
1193,560,172.707867,212,370,173,60
1189,549,173.096972,204,370,186,60
1186,542,173.303138,195,370,175,60
1183,532,170.820755,190,370,216,60
1181,526,172.945141,176,370,179,60
1180,519,177.053060,168,370,172,60
1179,513,178.056414,164,370,172,60
1178,503,173.688188,157,370,203,60
1178,497,178.874515,154,370,171,60
1178,487,-179.195667,159,370,152,60
1179,481,-179.220866,152,366,159,60
1180,471,-178.230427,152,359,157,60
1182,464,-170.361324,370,358,131,60
1183,456,-167.256182,370,350,123,60
1186,445,-172.364723,172,335,142,60
1188,438,-170.044612,192,328,140,60
1191,430,-174.040704,370,317,128,60
1193,422,-176.864937,360,308,133,60
1197,410,-166.736906,367,300,128,60
1199,403,-166.637953,338,297,103,60
1202,395,-170.686959,345,284,107,60
1206,383,-172.287061,351,273,111,60
1209,375,-172.653983,300,272,89,60
1211,367,-173.155673,333,257,106,60
1214,360,-173.031782,310,247,96,60
1216,352,-163.757300,274,247,80,60
1220,341,-173.882398,281,234,85,60
1222,333,-171.457534,289,223,92,60
1225,322,-170.352644,244,218,72,60
1227,315,-169.398345,268,204,87,60
1228,308,-177.116560,259,193,86,60
1230,294,-176.786150,248,184,86,60
1231,285,-170.462228,213,177,72,60
1232,277,-177.441514,219,162,82,60
1232,266,-170.783638,212,155,83,60
1233,257,-178.907894,196,142,83,60
1233,245,-178.715573,179,134,79,60
1232,238,179.079072,190,124,100,60
1232,231,167.323970,214,119,125,60
1230,220,177.879354,159,109,96,60
1229,213,177.838126,144,98,97,60
1226,202,177.172506,134,91,100,60
1225,194,176.365284,124,83,104,60
1222,182,175.685683,107,71,94,60
1220,175,174.754816,93,60,78,60
1218,168,174.756862,83,53,69,60
1214,157,172.466764,93,49,55,60
1212,150,172.617451,63,39,49,60
1208,142,168.105887,65,32,34,60
1206,141,161.349051,54,28,31,60
1205,141,149.300089,123,35,31,60
1204,142,117.113544,227,52,37,60
1205,143,107.602117,199,156,55,60
1205,145,76.413471,169,221,97,60
1205,145,62.432369,370,168,234,60
1182,177,15.628875,286,370,128,60
1176,186,12.999069,233,370,123,60
1173,192,11.918787,235,370,116,60
1169,197,14.135496,244,370,111,60
1163,206,15.308757,258,370,107,60
1159,212,16.300817,298,370,92,60
1154,219,16.610277,312,370,83,60
1147,228,15.857430,319,370,78,60
1143,235,15.038095,319,370,72,60
1139,241,14.548107,320,370,65,60
1136,248,14.097652,320,370,62,60
1127,263,12.504781,317,370,55,60
1122,272,10.829296,316,370,48,60
1116,283,10.182615,320,370,45,60
1108,299,8.256183,319,370,42,60
1103,311,7.494185,316,370,47,60
1099,321,6.132209,316,370,370,60
1093,337,4.665293,314,370,370,60
1091,346,3.064895,310,370,370,60
1089,353,1.528609,299,370,370,60
1088,358,3.839568,305,370,370,60
1085,364,10.519479,350,370,370,60
1082,367,17.027904,370,370,370,60
1079,370,23.442445,370,370,370,60
1074,373,35.094697,370,370,370,60
1069,376,47.145498,370,370,25,60
1066,376,54.421810,370,370,7,60
1060,378,67.533375,0,0,0,60
1049,379,73.902529,0,0,0,60
1041,381,72.462631,0,0,0,60
1034,382,72.317444,0,0,0,60
1029,383,85.218201,0,0,0,60
1026,382,94.964104,0,0,0,60
1025,381,118.874761,0,0,0,60
1024,379,136.624638,0,0,0,60
1023,377,161.091197,0,0,0,60
1024,375,170.155866,0,0,0,60
1025,373,175.814027,0,0,0,60
1026,372,-169.535387,0,0,0,60
1028,373,-164.555734,0,0,0,60
1028,373,-149.255082,0,0,0,60
1030,373,-135.293294,0,0,0,60
1032,374,-109.003524,0,0,0,60
1033,375,-90.258398,333,231,320,60
1035,376,-62.777577,258,244,370,60
1036,378,-44.656020,237,295,370,60
1036,379,-29.126422,251,370,370,60
1040,384,-21.249751,258,370,370,60
1043,388,-15.085130,279,370,370,60
1044,392,-9.867505,298,370,370,60
1046,397,-4.640707,314,370,370,60
1047,400,-2.237715,330,370,370,60
1047,405,-0.258118,344,370,370,60
1047,409,0.049912,348,370,370,60
1045,414,1.236971,354,370,370,60
1044,417,2.953545,365,370,370,60
1042,420,5.959897,370,370,370,60
1040,425,11.524905,370,370,370,60
1037,428,17.239116,370,370,370,60
1034,430,22.908725,370,370,370,60
1032,433,29.834427,370,370,370,60
1026,436,41.646335,370,370,370,60
1023,437,48.234735,370,370,370,60
1017,439,64.504517,370,370,370,60
1012,440,70.484535,370,370,370,60
1008,440,80.355830,370,370,370,60
1005,440,93.004566,370,370,41,60
999,438,102.304386,370,370,24,60
996,437,112.179639,370,370,18,60
987,434,114.404248,370,370,13,60
974,430,114.997763,370,370,8,60
962,427,112.245613,370,370,16,60
953,425,106.294599,370,370,28,60
936,422,102.144464,370,370,56,60
926,421,95.736819,370,370,370,60
908,421,89.550765,370,370,370,60
900,422,84.901477,370,367,370,60
891,423,81.048126,370,364,370,60
887,423,86.503929,370,356,370,60
883,422,95.382937,370,351,370,60
878,421,108.152206,370,359,370,60
875,419,116.535077,369,370,345,60
872,418,128.308255,347,370,86,60
868,414,139.502021,343,370,82,60
865,411,147.019911,344,370,76,60
862,408,153.692188,358,339,72,60
860,405,159.134659,370,68,55,60
854,399,158.564277,370,310,65,60
847,390,157.737826,358,299,52,60
839,382,148.036911,340,304,45,60
837,381,134.973844,314,361,68,60
830,377,130.264325,303,370,272,60
817,372,124.686852,296,357,275,60
804,367,122.556076,286,340,272,60
790,361,124.021090,271,313,268,60
786,359,127.850539,259,326,257,60
783,357,139.290708,259,331,250,60
779,353,150.759064,262,298,248,60
777,350,151.256341,269,275,221,60
775,347,163.609829,296,244,123,60
773,342,164.312458,290,243,133,60
772,336,166.914635,307,232,109,60
771,332,168.774945,313,222,106,60
769,326,169.578457,317,215,104,60
767,315,168.577480,310,208,110,60
765,307,176.584303,303,201,118,60
763,300,168.879842,307,189,117,60
760,288,166.348025,269,178,99,60
758,280,168.322970,296,169,131,60
756,273,176.360504,243,159,107,60
752,261,168.599817,285,155,147,60
750,254,164.553123,271,147,152,60
748,246,172.524929,216,132,131,60
744,235,164.000629,240,128,144,60
741,227,163.696171,237,121,134,60
737,215,165.221980,202,108,123,60
735,207,175.824786,149,97,127,60
732,200,166.727800,158,88,102,60
730,191,166.069580,148,79,90,60
727,179,165.394586,133,71,80,60
725,171,168.355226,90,60,80,60
722,159,166.256512,94,50,56,60
719,152,168.967389,68,38,45,60
717,144,164.005562,62,31,35,60
714,135,167.391854,48,25,28,60
712,133,159.724727,47,21,23,60
709,132,143.867983,100,26,23,60
708,133,124.069574,182,54,31,60
707,133,105.074983,199,142,45,60
707,135,71.794115,293,175,90,60
708,135,57.929280,370,201,185,60
709,136,38.154829,370,295,186,60
706,139,29.934189,370,355,193,60
701,144,26.787981,370,370,195,60
697,148,29.795728,370,361,185,60
690,154,35.467556,370,313,175,60
684,157,41.873363,370,250,164,60
679,160,43.002323,370,237,158,60
671,165,49.159638,370,210,148,60
665,167,45.006928,370,191,142,60
659,170,47.086692,370,181,135,60
650,174,54.296872,370,161,125,60
643,176,55.424323,370,146,118,60
635,179,58.515854,370,124,109,60
624,182,62.029802,324,110,102,60
616,185,61.986444,357,105,93,60
609,187,61.339662,298,94,86,60
598,190,62.133494,275,83,75,60
591,193,60.802315,247,74,66,60
580,196,58.776746,235,64,56,60
573,199,57.724934,195,51,45,60
567,201,53.912474,243,48,39,60
564,204,33.879430,370,62,41,60
564,206,18.011636,370,117,51,60
564,207,6.834488,370,246,63,60
566,208,0.250863,370,370,83,60
567,207,-2.376714,370,370,89,60
567,207,-10.568915,370,370,118,60
569,209,-13.993292,370,370,140,60
575,216,-17.442417,370,370,164,60
579,222,-18.517184,370,370,180,60
584,228,-18.452306,370,370,189,60
591,238,-16.591520,370,370,204,60
595,244,-16.199949,370,370,206,60
601,253,-14.879491,370,370,204,60
605,259,-13.758938,370,370,200,60
608,264,-11.909196,370,370,202,60
611,273,-8.640911,370,370,190,60
613,278,-6.800818,370,370,182,60
615,286,-2.434800,370,370,168,60
616,291,-0.714963,370,370,161,60
616,299,-0.013040,370,370,158,60
615,305,0.087926,370,370,157,60
615,311,0.470843,370,370,155,60
614,322,1.210900,370,370,152,60
612,329,2.004993,370,370,148,60
611,336,2.929921,370,370,141,60
