642,793,-177.938070,212,64,38,60
642,793,-178.136789,203,68,38,60
642,793,-177.040560,207,65,38,60
642,789,-179.257005,197,67,37,60
641,784,176.550507,169,370,41,60
640,783,170.063201,166,370,41,60
639,784,161.071952,140,370,54,60
637,784,147.721535,120,221,76,60
630,778,146.677460,111,199,83,60
620,770,144.406615,104,188,370,60
615,766,141.117135,96,158,370,60
606,761,135.092707,80,115,370,60
599,757,136.190031,76,106,370,60
597,754,142.154942,75,115,370,60
595,752,150.842219,78,141,370,60
592,747,159.156433,85,208,370,60
590,743,167.344283,93,348,370,60
589,738,174.039310,102,370,370,60
588,734,177.422897,110,370,370,60
588,730,178.334513,113,370,370,60
589,724,-178.801141,137,370,370,60
590,720,-177.075209,130,370,370,60
593,714,-170.506620,148,370,370,60
596,711,-163.942291,204,370,370,60
601,707,-152.157323,290,370,21,60
604,705,-143.016048,370,370,16,60
608,703,-134.510257,370,7,8,60
617,698,-130.372681,0,0,0,60
625,694,-132.005529,0,0,0,60
633,689,-134.336597,0,0,0,60
636,687,-139.907863,370,370,345,60
637,685,-158.642358,370,370,370,60
636,684,-169.335530,247,370,370,60
635,684,-175.084283,207,370,370,60
637,681,-171.891250,217,370,370,60
638,678,-168.577271,243,370,370,60
641,675,-163.325114,303,370,370,60
645,671,-154.483394,370,370,370,60
649,669,-146.988457,370,370,370,60
652,667,-138.135271,370,370,306,60
656,665,-128.416600,370,370,336,60
660,664,-118.850602,370,370,370,60
667,663,-102.647908,370,370,34,60
671,663,-90.000167,370,283,14,60
680,664,-76.657258,370,2,1,60
691,666,-73.847685,0,0,0,60
699,667,-78.343828,0,0,0,60
708,668,-84.838451,0,0,0,60
711,667,-96.573806,370,246,8,60
713,666,-112.650605,370,370,370,60
713,664,-137.496507,369,370,275,60
714,663,-149.183254,370,370,370,60
717,658,-159.307493,370,370,370,60
720,655,-155.860015,370,370,370,60
724,653,-144.308970,370,370,370,60
727,651,-136.237450,370,370,228,60
731,650,-126.145200,370,370,251,60
734,649,-117.666961,370,370,286,60
740,649,-100.237842,370,370,370,60
